ds,qty_mail,y,state
5/29/2016,0,0,PR
5/30/2016,0,2,PR
5/31/2016,0,14,PR
6/1/2016,0,14,PR
6/2/2016,0,12,PR
6/3/2016,0,10,PR
6/4/2016,0,3,PR
6/5/2016,0,0,PR
6/6/2016,0,6,PR
6/7/2016,0,6,PR
6/8/2016,0,9,PR
6/9/2016,0,10,PR
6/10/2016,0,14,PR
6/11/2016,0,5,PR
6/12/2016,0,0,PR
6/13/2016,0,14,PR
6/14/2016,0,9,PR
6/15/2016,0,19,PR
6/16/2016,0,9,PR
6/17/2016,0,13,PR
6/18/2016,0,9,PR
6/19/2016,0,2,PR
6/20/2016,0,9,PR
6/21/2016,0,4,PR
6/22/2016,0,11,PR
6/23/2016,0,8,PR
6/24/2016,0,4,PR
6/25/2016,0,4,PR
6/26/2016,0,1,PR
6/27/2016,0,11,PR
6/28/2016,0,7,PR
6/29/2016,0,3,PR
6/30/2016,0,13,PR
7/1/2016,0,12,PR
7/2/2016,0,2,PR
7/3/2016,0,1,PR
7/4/2016,0,2,PR
7/5/2016,0,8,PR
7/6/2016,0,4,PR
7/7/2016,0,10,PR
7/8/2016,0,8,PR
7/9/2016,0,7,PR
7/10/2016,0,4,PR
7/11/2016,0,7,PR
7/12/2016,0,2,PR
7/13/2016,0,12,PR
7/14/2016,0,3,PR
7/15/2016,0,12,PR
7/16/2016,0,4,PR
7/17/2016,0,0,PR
7/18/2016,0,14,PR
7/19/2016,0,10,PR
7/20/2016,0,13,PR
7/21/2016,0,5,PR
7/22/2016,0,8,PR
7/23/2016,0,2,PR
7/24/2016,0,1,PR
7/25/2016,0,4,PR
7/26/2016,0,5,PR
7/27/2016,0,19,PR
7/28/2016,0,0,PR
7/29/2016,0,10,PR
7/30/2016,0,6,PR
7/31/2016,0,4,PR
8/1/2016,0,12,PR
8/2/2016,0,9,PR
8/3/2016,0,10,PR
8/4/2016,0,26,PR
8/5/2016,0,7,PR
8/6/2016,0,6,PR
8/7/2016,0,3,PR
8/8/2016,0,13,PR
8/9/2016,0,6,PR
8/10/2016,0,4,PR
8/11/2016,0,10,PR
8/12/2016,0,9,PR
8/13/2016,0,3,PR
8/14/2016,0,1,PR
8/15/2016,0,8,PR
8/16/2016,0,9,PR
8/17/2016,0,11,PR
8/18/2016,0,2,PR
8/19/2016,0,14,PR
8/20/2016,0,0,PR
8/21/2016,0,2,PR
8/22/2016,0,4,PR
8/23/2016,0,7,PR
8/24/2016,0,2,PR
8/25/2016,0,5,PR
8/26/2016,0,9,PR
8/27/2016,0,1,PR
8/28/2016,0,5,PR
8/29/2016,0,8,PR
8/30/2016,0,8,PR
8/31/2016,0,8,PR
9/1/2016,0,15,PR
9/2/2016,0,8,PR
9/3/2016,0,6,PR
9/4/2016,0,0,PR
9/5/2016,0,2,PR
9/6/2016,0,5,PR
9/7/2016,0,5,PR
9/8/2016,0,10,PR
9/9/2016,0,11,PR
9/10/2016,0,3,PR
9/11/2016,0,2,PR
9/12/2016,0,7,PR
9/13/2016,0,10,PR
9/14/2016,0,14,PR
9/15/2016,0,5,PR
9/16/2016,0,15,PR
9/17/2016,0,12,PR
9/18/2016,0,0,PR
9/19/2016,0,7,PR
9/20/2016,0,9,PR
9/21/2016,0,2,PR
9/22/2016,0,2,PR
9/23/2016,0,5,PR
9/24/2016,0,2,PR
9/25/2016,0,0,PR
9/26/2016,0,11,PR
9/27/2016,0,7,PR
9/28/2016,0,6,PR
9/29/2016,0,9,PR
9/30/2016,0,8,PR
10/1/2016,0,1,PR
10/2/2016,0,3,PR
10/3/2016,0,10,PR
10/4/2016,0,4,PR
10/5/2016,0,7,PR
10/6/2016,0,9,PR
10/7/2016,0,7,PR
10/8/2016,0,3,PR
10/9/2016,0,3,PR
10/10/2016,0,2,PR
10/11/2016,0,5,PR
10/12/2016,0,6,PR
10/13/2016,0,8,PR
10/14/2016,0,11,PR
10/15/2016,0,2,PR
10/16/2016,0,1,PR
10/17/2016,0,5,PR
10/18/2016,0,10,PR
10/19/2016,0,3,PR
10/20/2016,0,14,PR
10/21/2016,0,7,PR
10/22/2016,0,3,PR
10/23/2016,0,0,PR
10/24/2016,0,16,PR
10/25/2016,0,2,PR
10/26/2016,0,4,PR
10/27/2016,0,6,PR
10/28/2016,0,4,PR
10/29/2016,0,4,PR
10/30/2016,0,2,PR
10/31/2016,0,5,PR
11/1/2016,0,14,PR
11/2/2016,0,6,PR
11/3/2016,0,4,PR
11/4/2016,0,7,PR
11/5/2016,0,1,PR
11/6/2016,0,0,PR
11/7/2016,0,2,PR
11/8/2016,0,0,PR
11/9/2016,0,14,PR
11/10/2016,0,4,PR
11/11/2016,0,6,PR
11/12/2016,0,5,PR
11/13/2016,0,4,PR
11/14/2016,0,8,PR
11/15/2016,0,9,PR
11/16/2016,0,3,PR
11/17/2016,0,8,PR
11/18/2016,0,8,PR
11/19/2016,0,1,PR
11/20/2016,0,1,PR
11/21/2016,0,12,PR
11/22/2016,0,7,PR
11/23/2016,0,9,PR
11/24/2016,0,2,PR
11/25/2016,0,9,PR
11/26/2016,0,2,PR
11/27/2016,0,4,PR
11/28/2016,0,17,PR
11/29/2016,0,6,PR
11/30/2016,0,13,PR
12/1/2016,0,12,PR
12/2/2016,0,25,PR
12/3/2016,0,4,PR
12/4/2016,0,7,PR
12/5/2016,0,18,PR
12/6/2016,0,12,PR
12/7/2016,0,7,PR
12/8/2016,0,7,PR
12/9/2016,0,11,PR
12/10/2016,0,15,PR
12/11/2016,0,2,PR
12/12/2016,0,9,PR
12/13/2016,0,5,PR
12/14/2016,0,6,PR
12/15/2016,0,3,PR
12/16/2016,0,6,PR
12/17/2016,0,2,PR
12/18/2016,0,0,PR
12/19/2016,0,1,PR
12/20/2016,0,7,PR
12/21/2016,0,3,PR
12/22/2016,0,2,PR
12/23/2016,0,1,PR
12/24/2016,0,0,PR
12/25/2016,0,0,PR
12/26/2016,0,0,PR
12/27/2016,0,2,PR
12/28/2016,0,14,PR
12/29/2016,0,18,PR
12/30/2016,0,5,PR
12/31/2016,0,7,PR
1/1/2017,0,0,PR
1/2/2017,0,2,PR
1/3/2017,0,9,PR
1/4/2017,0,5,PR
1/5/2017,0,5,PR
1/6/2017,0,4,PR
1/7/2017,0,0,PR
1/8/2017,0,3,PR
1/9/2017,0,10,PR
1/10/2017,0,8,PR
1/11/2017,0,2,PR
1/12/2017,0,5,PR
1/13/2017,0,4,PR
1/14/2017,0,8,PR
1/15/2017,0,1,PR
1/16/2017,0,0,PR
1/17/2017,0,15,PR
1/18/2017,0,1,PR
1/19/2017,0,9,PR
1/20/2017,0,10,PR
1/21/2017,0,2,PR
1/22/2017,0,1,PR
1/23/2017,0,13,PR
1/24/2017,0,11,PR
1/25/2017,0,7,PR
1/26/2017,0,16,PR
1/27/2017,0,5,PR
1/28/2017,0,1,PR
1/29/2017,0,1,PR
1/30/2017,0,8,PR
1/31/2017,0,6,PR
2/1/2017,0,5,PR
2/2/2017,0,6,PR
2/3/2017,0,4,PR
2/4/2017,0,1,PR
2/5/2017,0,2,PR
2/6/2017,0,10,PR
2/7/2017,0,5,PR
2/8/2017,0,6,PR
2/9/2017,0,3,PR
2/10/2017,0,9,PR
2/11/2017,0,0,PR
2/12/2017,0,1,PR
2/13/2017,0,4,PR
2/14/2017,0,6,PR
2/15/2017,0,12,PR
2/16/2017,0,7,PR
2/17/2017,0,9,PR
2/18/2017,0,2,PR
2/19/2017,0,2,PR
2/20/2017,0,3,PR
2/21/2017,0,8,PR
2/22/2017,0,10,PR
2/23/2017,0,19,PR
2/24/2017,0,8,PR
2/25/2017,0,1,PR
2/26/2017,0,3,PR
2/27/2017,0,13,PR
2/28/2017,0,3,PR
3/1/2017,0,4,PR
3/2/2017,0,11,PR
3/3/2017,0,9,PR
3/4/2017,0,0,PR
3/5/2017,0,1,PR
3/6/2017,0,13,PR
3/7/2017,0,3,PR
3/8/2017,0,9,PR
3/9/2017,0,12,PR
3/10/2017,0,10,PR
3/11/2017,0,2,PR
3/12/2017,0,2,PR
3/13/2017,0,18,PR
3/14/2017,0,8,PR
3/15/2017,0,7,PR
3/16/2017,0,5,PR
3/17/2017,0,12,PR
3/18/2017,0,3,PR
3/19/2017,0,0,PR
3/20/2017,0,6,PR
3/21/2017,0,10,PR
3/22/2017,0,8,PR
3/23/2017,0,3,PR
3/24/2017,0,12,PR
3/25/2017,0,1,PR
3/26/2017,0,2,PR
3/27/2017,0,7,PR
3/28/2017,0,9,PR
3/29/2017,0,9,PR
3/30/2017,0,8,PR
3/31/2017,0,13,PR
4/1/2017,0,5,PR
4/2/2017,0,2,PR
4/3/2017,0,19,PR
4/4/2017,0,11,PR
4/5/2017,0,9,PR
4/6/2017,0,10,PR
4/7/2017,0,4,PR
4/8/2017,0,7,PR
4/9/2017,0,2,PR
4/10/2017,0,5,PR
4/11/2017,0,5,PR
4/12/2017,0,5,PR
4/13/2017,0,2,PR
4/14/2017,0,2,PR
4/15/2017,0,0,PR
4/16/2017,0,0,PR
4/17/2017,0,10,PR
4/18/2017,0,5,PR
4/19/2017,0,3,PR
4/20/2017,0,17,PR
4/21/2017,0,12,PR
4/22/2017,0,4,PR
4/23/2017,0,2,PR
4/24/2017,0,11,PR
4/25/2017,0,6,PR
4/26/2017,0,5,PR
4/27/2017,0,21,PR
4/28/2017,0,7,PR
4/29/2017,0,2,PR
4/30/2017,0,0,PR
5/1/2017,0,14,PR
5/2/2017,0,1,PR
5/3/2017,0,8,PR
5/4/2017,0,7,PR
5/5/2017,0,7,PR
5/6/2017,0,3,PR
5/7/2017,0,4,PR
5/8/2017,0,9,PR
5/9/2017,0,23,PR
5/10/2017,0,12,PR
5/11/2017,0,9,PR
5/12/2017,0,21,PR
5/13/2017,0,0,PR
5/14/2017,0,1,PR
5/15/2017,0,12,PR
5/16/2017,0,6,PR
5/17/2017,0,8,PR
5/18/2017,0,11,PR
5/19/2017,0,16,PR
5/20/2017,0,13,PR
5/21/2017,0,0,PR
5/22/2017,0,7,PR
5/23/2017,0,9,PR
5/24/2017,0,6,PR
5/25/2017,0,6,PR
5/26/2017,0,7,PR
5/27/2017,0,8,PR
5/28/2017,0,3,PR
5/29/2017,0,3,PR
5/30/2017,0,15,PR
5/31/2017,0,10,PR
6/1/2017,0,15,PR
6/2/2017,0,12,PR
6/3/2017,0,4,PR
6/4/2017,0,0,PR
6/5/2017,0,10,PR
6/6/2017,0,4,PR
6/7/2017,0,11,PR
6/8/2017,0,9,PR
6/9/2017,0,4,PR
6/10/2017,0,0,PR
6/11/2017,0,3,PR
6/12/2017,0,5,PR
6/13/2017,0,3,PR
6/14/2017,0,7,PR
6/15/2017,0,9,PR
6/16/2017,0,6,PR
6/17/2017,0,2,PR
6/18/2017,0,0,PR
6/19/2017,0,7,PR
6/20/2017,0,7,PR
6/21/2017,0,14,PR
6/22/2017,0,12,PR
6/23/2017,0,17,PR
6/24/2017,0,5,PR
6/25/2017,0,1,PR
6/26/2017,0,10,PR
6/27/2017,0,7,PR
6/28/2017,0,16,PR
6/29/2017,0,15,PR
6/30/2017,0,18,PR
7/1/2017,0,8,PR
7/2/2017,0,0,PR
7/3/2017,0,5,PR
7/4/2017,0,0,PR
7/5/2017,0,2,PR
7/6/2017,0,11,PR
7/7/2017,0,11,PR
7/8/2017,0,1,PR
7/9/2017,0,1,PR
7/10/2017,0,17,PR
7/11/2017,0,13,PR
7/12/2017,0,7,PR
7/13/2017,0,7,PR
7/14/2017,0,13,PR
7/15/2017,0,5,PR
7/16/2017,0,1,PR
7/17/2017,0,16,PR
7/18/2017,0,9,PR
7/19/2017,0,11,PR
7/20/2017,0,5,PR
7/21/2017,0,12,PR
7/22/2017,0,6,PR
7/23/2017,0,0,PR
7/24/2017,0,13,PR
7/25/2017,0,5,PR
7/26/2017,0,14,PR
7/27/2017,0,7,PR
7/28/2017,0,8,PR
7/29/2017,0,2,PR
7/30/2017,0,1,PR
7/31/2017,0,16,PR
8/1/2017,0,10,PR
8/2/2017,0,3,PR
8/3/2017,0,6,PR
8/4/2017,0,7,PR
8/5/2017,0,1,PR
8/6/2017,0,3,PR
8/7/2017,0,16,PR
8/8/2017,0,12,PR
8/9/2017,0,19,PR
8/10/2017,0,19,PR
8/11/2017,0,19,PR
8/12/2017,0,2,PR
8/13/2017,0,0,PR
8/14/2017,0,21,PR
8/15/2017,0,6,PR
8/16/2017,0,20,PR
8/17/2017,0,12,PR
8/18/2017,0,29,PR
8/19/2017,0,1,PR
8/20/2017,0,1,PR
8/21/2017,0,11,PR
8/22/2017,0,5,PR
8/23/2017,0,5,PR
8/24/2017,0,5,PR
8/25/2017,0,6,PR
8/26/2017,0,2,PR
8/27/2017,0,2,PR
8/28/2017,0,12,PR
8/29/2017,0,8,PR
8/30/2017,0,12,PR
8/31/2017,0,18,PR
9/1/2017,0,5,PR
9/2/2017,0,8,PR
9/3/2017,0,0,PR
9/4/2017,0,2,PR
9/5/2017,0,8,PR
9/6/2017,0,0,PR
9/7/2017,0,0,PR
9/8/2017,0,1,PR
9/9/2017,0,3,PR
9/10/2017,0,0,PR
9/11/2017,0,4,PR
9/12/2017,0,5,PR
9/13/2017,0,5,PR
9/14/2017,0,8,PR
9/15/2017,0,15,PR
9/16/2017,0,2,PR
9/17/2017,0,0,PR
9/18/2017,0,10,PR
9/19/2017,0,4,PR
9/20/2017,0,4,PR
9/21/2017,0,0,PR
9/22/2017,0,1,PR
9/23/2017,0,0,PR
9/24/2017,0,0,PR
9/25/2017,0,0,PR
9/26/2017,0,0,PR
9/27/2017,0,0,PR
9/28/2017,0,3,PR
9/29/2017,0,1,PR
9/30/2017,0,0,PR
10/1/2017,0,0,PR
10/2/2017,0,1,PR
10/3/2017,0,0,PR
10/4/2017,0,0,PR
10/5/2017,0,0,PR
10/6/2017,0,2,PR
10/7/2017,0,0,PR
10/8/2017,0,1,PR
10/9/2017,0,1,PR
10/10/2017,0,3,PR
10/11/2017,0,1,PR
10/12/2017,0,2,PR
10/13/2017,0,2,PR
10/14/2017,0,1,PR
10/15/2017,0,2,PR
10/16/2017,0,3,PR
10/17/2017,0,8,PR
10/18/2017,0,7,PR
10/19/2017,0,9,PR
10/20/2017,0,5,PR
10/21/2017,0,0,PR
10/22/2017,0,0,PR
10/23/2017,0,1,PR
10/24/2017,0,7,PR
10/25/2017,0,2,PR
10/26/2017,0,2,PR
10/27/2017,0,10,PR
10/28/2017,0,1,PR
10/29/2017,0,3,PR
10/30/2017,0,6,PR
10/31/2017,0,5,PR
11/1/2017,0,2,PR
11/2/2017,0,7,PR
11/3/2017,0,9,PR
11/4/2017,0,5,PR
11/5/2017,0,1,PR
11/6/2017,0,13,PR
11/7/2017,0,11,PR
11/8/2017,0,4,PR
11/9/2017,0,9,PR
11/10/2017,0,16,PR
11/11/2017,0,1,PR
11/12/2017,0,0,PR
11/13/2017,0,5,PR
11/14/2017,0,8,PR
11/15/2017,0,5,PR
11/16/2017,0,6,PR
11/17/2017,0,7,PR
11/18/2017,0,1,PR
11/19/2017,0,1,PR
11/20/2017,0,7,PR
11/21/2017,0,6,PR
11/22/2017,0,7,PR
11/23/2017,0,1,PR
11/24/2017,0,2,PR
11/25/2017,0,6,PR
11/26/2017,0,2,PR
11/27/2017,0,12,PR
11/28/2017,0,12,PR
11/29/2017,0,12,PR
11/30/2017,0,11,PR
12/1/2017,0,16,PR
12/2/2017,0,0,PR
12/3/2017,0,5,PR
12/4/2017,0,6,PR
12/5/2017,0,4,PR
12/6/2017,0,2,PR
12/7/2017,0,11,PR
12/8/2017,0,11,PR
12/9/2017,0,6,PR
12/10/2017,0,3,PR
12/11/2017,0,10,PR
12/12/2017,0,3,PR
12/13/2017,0,6,PR
12/14/2017,0,7,PR
12/15/2017,0,17,PR
12/16/2017,0,0,PR
12/17/2017,0,1,PR
12/18/2017,0,7,PR
12/19/2017,0,4,PR
12/20/2017,0,19,PR
12/21/2017,0,12,PR
12/22/2017,0,8,PR
12/23/2017,0,6,PR
12/24/2017,0,0,PR
12/25/2017,0,1,PR
12/26/2017,0,11,PR
12/27/2017,0,7,PR
12/28/2017,0,11,PR
12/29/2017,0,15,PR
12/30/2017,0,7,PR
12/31/2017,0,0,PR
1/1/2018,0,3,PR
1/2/2018,0,22,PR
1/3/2018,0,19,PR
1/4/2018,0,14,PR
1/5/2018,0,8,PR
1/6/2018,0,5,PR
1/7/2018,0,5,PR
1/8/2018,0,4,PR
1/9/2018,0,8,PR
1/10/2018,0,7,PR
1/11/2018,0,5,PR
1/12/2018,0,6,PR
1/13/2018,0,8,PR
1/14/2018,0,3,PR
1/15/2018,0,3,PR
1/16/2018,0,14,PR
1/17/2018,0,12,PR
1/18/2018,0,5,PR
1/19/2018,0,13,PR
1/20/2018,0,2,PR
1/21/2018,0,0,PR
1/22/2018,0,13,PR
1/23/2018,0,8,PR
1/24/2018,0,2,PR
1/25/2018,0,19,PR
1/26/2018,0,12,PR
1/27/2018,0,2,PR
1/28/2018,0,2,PR
1/29/2018,0,9,PR
1/30/2018,0,6,PR
1/31/2018,0,6,PR
2/1/2018,0,9,PR
2/2/2018,0,9,PR
2/3/2018,0,2,PR
2/4/2018,0,1,PR
2/5/2018,0,12,PR
2/6/2018,0,10,PR
2/7/2018,0,6,PR
2/8/2018,0,7,PR
2/9/2018,0,19,PR
2/10/2018,0,1,PR
2/11/2018,0,4,PR
2/12/2018,0,8,PR
2/13/2018,0,4,PR
2/14/2018,0,6,PR
2/15/2018,0,6,PR
2/16/2018,0,15,PR
2/17/2018,0,0,PR
2/18/2018,0,0,PR
2/19/2018,0,1,PR
2/20/2018,0,10,PR
2/21/2018,0,9,PR
2/22/2018,0,6,PR
2/23/2018,0,4,PR
2/24/2018,0,4,PR
2/25/2018,0,2,PR
2/26/2018,0,7,PR
2/27/2018,0,11,PR
2/28/2018,0,15,PR
3/1/2018,0,6,PR
3/2/2018,0,8,PR
3/3/2018,0,2,PR
3/4/2018,0,1,PR
3/5/2018,0,9,PR
3/6/2018,0,11,PR
3/7/2018,0,11,PR
3/8/2018,0,3,PR
3/9/2018,0,7,PR
3/10/2018,0,10,PR
3/11/2018,0,1,PR
3/12/2018,0,11,PR
3/13/2018,0,17,PR
3/14/2018,0,8,PR
3/15/2018,0,8,PR
3/16/2018,0,7,PR
3/17/2018,0,7,PR
3/18/2018,0,4,PR
3/19/2018,0,5,PR
3/20/2018,0,5,PR
3/21/2018,0,7,PR
3/22/2018,0,3,PR
3/23/2018,0,8,PR
3/24/2018,0,2,PR
3/25/2018,0,2,PR
3/26/2018,0,7,PR
3/27/2018,0,9,PR
3/28/2018,0,8,PR
3/29/2018,0,13,PR
3/30/2018,0,2,PR
3/31/2018,0,5,PR
4/1/2018,0,4,PR
4/2/2018,0,15,PR
4/3/2018,0,21,PR
4/4/2018,0,9,PR
4/5/2018,0,1,PR
4/6/2018,0,9,PR
4/7/2018,0,1,PR
4/8/2018,0,0,PR
4/9/2018,0,5,PR
4/10/2018,0,15,PR
4/11/2018,0,3,PR
4/12/2018,0,5,PR
4/13/2018,0,7,PR
4/14/2018,0,4,PR
4/15/2018,0,1,PR
4/16/2018,0,10,PR
4/17/2018,0,10,PR
4/18/2018,0,7,PR
4/19/2018,0,10,PR
4/20/2018,0,4,PR
4/21/2018,0,3,PR
4/22/2018,0,0,PR
4/23/2018,0,16,PR
4/24/2018,0,1,PR
4/25/2018,0,12,PR
4/26/2018,0,21,PR
4/27/2018,0,14,PR
4/28/2018,0,4,PR
4/29/2018,0,6,PR
4/30/2018,0,11,PR
5/1/2018,0,7,PR
5/2/2018,0,5,PR
5/3/2018,0,6,PR
5/4/2018,0,6,PR
5/5/2018,0,3,PR
5/6/2018,0,1,PR
5/7/2018,0,6,PR
5/8/2018,0,8,PR
5/9/2018,0,9,PR
5/10/2018,0,12,PR
5/11/2018,0,2,PR
5/12/2018,0,0,PR
5/13/2018,0,0,PR
5/14/2018,0,15,PR
5/15/2018,0,11,PR
5/16/2018,0,4,PR
5/17/2018,0,6,PR
5/18/2018,0,19,PR
5/19/2018,0,3,PR
5/20/2018,0,1,PR
5/21/2018,0,8,PR
5/22/2018,0,7,PR
5/23/2018,0,8,PR
5/24/2018,0,3,PR
5/25/2018,0,16,PR
5/26/2018,0,0,PR
5/27/2018,0,0,PR
5/28/2018,0,4,PR
5/29/2018,0,13,PR
5/30/2018,0,11,PR
5/31/2018,0,7,PR
6/1/2018,0,14,PR
6/2/2018,0,4,PR
6/3/2018,0,1,PR
6/4/2018,0,10,PR
6/5/2018,0,7,PR
6/6/2018,0,6,PR
6/7/2018,0,3,PR
6/8/2018,0,9,PR
6/9/2018,0,1,PR
6/10/2018,0,2,PR
6/11/2018,0,4,PR
6/12/2018,0,4,PR
6/13/2018,0,10,PR
6/14/2018,0,2,PR
6/15/2018,0,10,PR
6/16/2018,0,1,PR
6/17/2018,0,1,PR
6/18/2018,0,20,PR
6/19/2018,0,6,PR
6/20/2018,0,8,PR
6/21/2018,0,12,PR
6/22/2018,0,6,PR
6/23/2018,0,3,PR
6/24/2018,0,4,PR
6/25/2018,0,6,PR
6/26/2018,0,5,PR
6/27/2018,0,3,PR
6/28/2018,0,7,PR
6/29/2018,0,4,PR
6/30/2018,0,4,PR
7/1/2018,0,1,PR
7/2/2018,0,9,PR
7/3/2018,0,10,PR
7/4/2018,0,3,PR
7/5/2018,0,5,PR
7/6/2018,0,17,PR
7/7/2018,0,3,PR
7/8/2018,0,1,PR
7/9/2018,0,13,PR
7/10/2018,0,6,PR
7/11/2018,0,4,PR
7/12/2018,0,11,PR
7/13/2018,0,11,PR
7/14/2018,0,2,PR
7/15/2018,0,3,PR
7/16/2018,0,8,PR
7/17/2018,0,4,PR
7/18/2018,0,15,PR
7/19/2018,0,12,PR
7/20/2018,0,6,PR
7/21/2018,0,2,PR
7/22/2018,0,0,PR
7/23/2018,0,3,PR
7/24/2018,0,6,PR
7/25/2018,0,3,PR
7/26/2018,0,11,PR
7/27/2018,0,15,PR
7/28/2018,0,5,PR
7/29/2018,0,1,PR
7/30/2018,0,22,PR
7/31/2018,0,13,PR
8/1/2018,0,8,PR
8/2/2018,0,3,PR
8/3/2018,0,8,PR
8/4/2018,0,1,PR
8/5/2018,0,1,PR
8/6/2018,0,20,PR
8/7/2018,0,4,PR
8/8/2018,0,6,PR
8/9/2018,0,4,PR
8/10/2018,0,10,PR
8/11/2018,0,3,PR
8/12/2018,0,2,PR
8/13/2018,0,19,PR
8/14/2018,0,2,PR
8/15/2018,0,10,PR
8/16/2018,0,19,PR
8/17/2018,0,19,PR
8/18/2018,0,1,PR
8/19/2018,0,1,PR
8/20/2018,0,8,PR
8/21/2018,0,9,PR
8/22/2018,0,9,PR
8/23/2018,0,5,PR
8/24/2018,0,23,PR
8/25/2018,0,2,PR
8/26/2018,0,4,PR
8/27/2018,0,6,PR
8/28/2018,0,2,PR
8/29/2018,0,12,PR
8/30/2018,0,9,PR
8/31/2018,0,23,PR
9/1/2018,0,5,PR
9/2/2018,0,4,PR
9/3/2018,0,0,PR
9/4/2018,0,10,PR
9/5/2018,0,3,PR
9/6/2018,0,10,PR
9/7/2018,0,5,PR
9/8/2018,0,3,PR
9/9/2018,0,2,PR
9/10/2018,0,,PR
9/11/2018,0,,PR
9/12/2018,0,,PR
9/13/2018,0,,PR
9/14/2018,0,,PR
9/15/2018,0,,PR
9/16/2018,0,,PR
9/17/2018,0,,PR
9/18/2018,0,,PR
9/19/2018,0,,PR
9/20/2018,0,,PR
9/21/2018,0,,PR
9/22/2018,0,,PR
9/23/2018,0,,PR
9/24/2018,0,,PR
9/25/2018,0,,PR
9/26/2018,0,,PR
9/27/2018,0,,PR
9/28/2018,0,,PR
9/29/2018,0,,PR
9/30/2018,0,,PR
10/1/2018,0,,PR
10/2/2018,0,,PR
10/3/2018,0,,PR
10/4/2018,0,,PR
10/5/2018,0,,PR
10/6/2018,0,,PR
10/7/2018,0,,PR
10/8/2018,0,,PR
10/9/2018,0,,PR
10/10/2018,0,,PR
10/11/2018,0,,PR
10/12/2018,0,,PR
10/13/2018,0,,PR
10/14/2018,0,,PR
10/15/2018,0,,PR
10/16/2018,0,,PR
10/17/2018,0,,PR
10/18/2018,0,,PR
10/19/2018,0,,PR
10/20/2018,0,,PR
10/21/2018,0,,PR
10/22/2018,0,,PR
10/23/2018,0,,PR
10/24/2018,0,,PR
10/25/2018,0,,PR
10/26/2018,0,,PR
10/27/2018,0,,PR
10/28/2018,0,,PR
10/29/2018,0,,PR
10/30/2018,0,,PR
10/31/2018,0,,PR
11/1/2018,0,,PR
11/2/2018,0,,PR
11/3/2018,0,,PR
11/4/2018,0,,PR
11/5/2018,0,,PR
11/6/2018,0,,PR
11/7/2018,0,,PR
11/8/2018,0,,PR
11/9/2018,0,,PR
11/10/2018,0,,PR
11/11/2018,0,,PR
11/12/2018,0,,PR
11/13/2018,0,,PR
11/14/2018,0,,PR
11/15/2018,0,,PR
11/16/2018,0,,PR
11/17/2018,0,,PR
11/18/2018,0,,PR
11/19/2018,0,,PR
11/20/2018,0,,PR
11/21/2018,0,,PR
11/22/2018,0,,PR
11/23/2018,0,,PR
11/24/2018,0,,PR
11/25/2018,0,,PR
11/26/2018,0,,PR
11/27/2018,0,,PR
11/28/2018,0,,PR
11/29/2018,0,,PR
11/30/2018,0,,PR
12/1/2018,0,,PR
12/2/2018,0,,PR
12/3/2018,0,,PR
12/4/2018,0,,PR
12/5/2018,0,,PR
12/6/2018,0,,PR
12/7/2018,0,,PR
12/8/2018,0,,PR
12/9/2018,0,,PR
12/10/2018,0,,PR
12/11/2018,0,,PR
12/12/2018,0,,PR
12/13/2018,0,,PR
12/14/2018,0,,PR
12/15/2018,0,,PR
12/16/2018,0,,PR
12/17/2018,0,,PR
12/18/2018,0,,PR
12/19/2018,0,,PR
12/20/2018,0,,PR
12/21/2018,0,,PR
12/22/2018,0,,PR
12/23/2018,0,,PR
12/24/2018,0,,PR
12/25/2018,0,,PR
12/26/2018,0,,PR
12/27/2018,0,,PR
12/28/2018,0,,PR
12/29/2018,0,,PR
1/1/2015,0,66,TN
1/2/2015,0,166,TN
1/3/2015,0,89,TN
1/4/2015,0,111,TN
1/5/2015,0,243,TN
1/6/2015,0,175,TN
1/7/2015,0,187,TN
1/8/2015,0,183,TN
1/9/2015,0,180,TN
1/10/2015,0,87,TN
1/11/2015,0,76,TN
1/12/2015,0,217,TN
1/13/2015,0,138,TN
1/14/2015,0,175,TN
1/15/2015,0,184,TN
1/16/2015,0,281,TN
1/17/2015,0,242,TN
1/18/2015,0,172,TN
1/19/2015,0,267,TN
1/20/2015,0,343,TN
1/21/2015,0,304,TN
1/22/2015,0,294,TN
1/23/2015,0,271,TN
1/24/2015,0,160,TN
1/25/2015,0,149,TN
1/26/2015,0,407,TN
1/27/2015,0,340,TN
1/28/2015,0,416,TN
1/29/2015,0,377,TN
1/30/2015,0,1063,TN
1/31/2015,0,147,TN
2/1/2015,0,111,TN
2/2/2015,0,595,TN
2/3/2015,0,576,TN
2/4/2015,0,383,TN
2/5/2015,0,634,TN
2/6/2015,0,649,TN
2/7/2015,0,127,TN
2/8/2015,0,115,TN
2/9/2015,0,442,TN
2/10/2015,0,582,TN
2/11/2015,0,377,TN
2/12/2015,0,265,TN
2/13/2015,0,311,TN
2/14/2015,0,147,TN
2/15/2015,0,140,TN
2/16/2015,0,243,TN
2/17/2015,0,266,TN
2/18/2015,0,672,TN
2/19/2015,0,636,TN
2/20/2015,0,456,TN
2/21/2015,0,291,TN
2/22/2015,0,225,TN
2/23/2015,0,424,TN
2/24/2015,0,438,TN
2/25/2015,0,413,TN
2/26/2015,0,582,TN
2/27/2015,0,484,TN
2/28/2015,0,155,TN
3/1/2015,0,148,TN
3/2/2015,0,419,TN
